Baseline,SDG Push,JET SDG,Year,indicator
0.05622,0.05622,0.05622,2019,CarbonEmissions
0.06119,0.06119,0.06119,2020,CarbonEmissions
0.06427,0.06427,0.06427,2021,CarbonEmissions
0.06781,0.06781,0.06781,2022,CarbonEmissions
0.07202,0.07202,0.07202,2023,CarbonEmissions
0.07336,0.07336,0.07337,2024,CarbonEmissions
0.0754,0.0754,0.07757,2025,CarbonEmissions
0.07877,0.07874,0.08253,2026,CarbonEmissions
0.08278,0.08271,0.08713,2027,CarbonEmissions
0.08604,0.08604,0.08986,2028,CarbonEmissions
0.08996,0.09004,0.09226,2029,CarbonEmissions
0.09401,0.09424,0.09417,2030,CarbonEmissions
0.09788,0.0984,0.09562,2031,CarbonEmissions
0.10137,0.10223,0.0968,2032,CarbonEmissions
0.10474,0.10597,0.09818,2033,CarbonEmissions
0.10799,0.1095,0.09969,2034,CarbonEmissions
0.11126,0.11308,0.10101,2035,CarbonEmissions
0.11447,0.11673,0.10236,2036,CarbonEmissions
0.1176,0.12031,0.10383,2037,CarbonEmissions
0.12085,0.12382,0.10471,2038,CarbonEmissions
0.12415,0.12743,0.10464,2039,CarbonEmissions
0.12769,0.13127,0.10316,2040,CarbonEmissions
0.13123,0.13537,0.10093,2041,CarbonEmissions
0.13478,0.13947,0.09801,2042,CarbonEmissions
0.13831,0.14365,0.09475,2043,CarbonEmissions
0.14157,0.1475,0.09143,2044,CarbonEmissions
0.14474,0.15126,0.08813,2045,CarbonEmissions
0.14787,0.15498,0.08518,2046,CarbonEmissions
0.15099,0.15879,0.08231,2047,CarbonEmissions
0.15422,0.16269,0.07999,2048,CarbonEmissions
0.15755,0.1669,0.07841,2049,CarbonEmissions
0.1611,0.1716,0.07771,2050,CarbonEmissions
0.16461,0.17617,0.07772,2051,CarbonEmissions
0.16816,0.18043,0.07834,2052,CarbonEmissions
0.1717,0.1846,0.07935,2053,CarbonEmissions
0.17521,0.18871,0.08065,2054,CarbonEmissions
0.17877,0.19277,0.08181,2055,CarbonEmissions
0.18229,0.19691,0.08253,2056,CarbonEmissions
0.18582,0.20105,0.08299,2057,CarbonEmissions
0.18902,0.20526,0.08273,2058,CarbonEmissions
0.19232,0.20935,0.08236,2059,CarbonEmissions
0.19551,0.21357,0.08174,2060,CarbonEmissions
0.19864,0.21779,0.08106,2061,CarbonEmissions
0.20176,0.22218,0.08032,2062,CarbonEmissions
0.20503,0.22654,0.07967,2063,CarbonEmissions
0.20827,0.23109,0.07924,2064,CarbonEmissions
0.21165,0.23562,0.07872,2065,CarbonEmissions
0.21502,0.24018,0.07867,2066,CarbonEmissions
0.21849,0.24439,0.07908,2067,CarbonEmissions
0.22175,0.24838,0.07902,2068,CarbonEmissions
0.22493,0.25189,0.07899,2069,CarbonEmissions
0.22784,0.25504,0.07917,2070,CarbonEmissions
0.23071,0.25786,0.08011,2071,CarbonEmissions
0.23323,0.26041,0.08162,2072,CarbonEmissions
0.2356,0.2631,0.08363,2073,CarbonEmissions
0.23781,0.26613,0.08602,2074,CarbonEmissions
0.24005,0.26953,0.08878,2075,CarbonEmissions
0.24233,0.27286,0.09172,2076,CarbonEmissions
0.2447,0.27637,0.09455,2077,CarbonEmissions
0.2468,0.27961,0.09716,2078,CarbonEmissions
0.24881,0.28234,0.09932,2079,CarbonEmissions
0.25083,0.28512,0.10117,2080,CarbonEmissions
0.25293,0.28775,0.10255,2081,CarbonEmissions
0.25482,0.29039,0.10352,2082,CarbonEmissions
0.25668,0.29321,0.10412,2083,CarbonEmissions
0.25852,0.29653,0.10443,2084,CarbonEmissions
0.26055,0.30012,0.10456,2085,CarbonEmissions
0.26262,0.30386,0.10459,2086,CarbonEmissions
0.26499,0.30811,0.1046,2087,CarbonEmissions
0.26766,0.31287,0.10469,2088,CarbonEmissions
0.27058,0.31845,0.10487,2089,CarbonEmissions
0.27376,0.32448,0.10521,2090,CarbonEmissions
0.27694,0.33064,0.10582,2091,CarbonEmissions
0.28004,0.33693,0.10624,2092,CarbonEmissions
0.28322,0.34315,0.10736,2093,CarbonEmissions
0.28636,0.34953,0.10927,2094,CarbonEmissions
0.2893,0.35537,0.11202,2095,CarbonEmissions
0.29192,0.36054,0.11573,2096,CarbonEmissions
0.29434,0.36544,0.12042,2097,CarbonEmissions
0.29662,0.3702,0.12602,2098,CarbonEmissions
0.29874,0.37472,0.13274,2099,CarbonEmissions
0.30113,0.37957,0.13979,2100,CarbonEmissions
60.46,60.46,60.46,2019,ChildMort5Yrs
61.73,61.73,61.73,2020,ChildMort5Yrs
60.27,60.27,60.27,2021,ChildMort5Yrs
58.71,58.7,58.7,2022,ChildMort5Yrs
59.18,59.18,59.18,2023,ChildMort5Yrs
58.5,58.5,58.5,2024,ChildMort5Yrs
57.3,56.92,56.93,2025,ChildMort5Yrs
55.89,55.06,55.07,2026,ChildMort5Yrs
54.83,53.46,53.47,2027,ChildMort5Yrs
53.62,51.8,51.81,2028,ChildMort5Yrs
52.44,50.23,50.23,2029,ChildMort5Yrs
51.38,48.76,48.75,2030,ChildMort5Yrs
50.38,47.38,47.34,2031,ChildMort5Yrs
49.4,46.05,45.98,2032,ChildMort5Yrs
48.43,44.76,44.65,2033,ChildMort5Yrs
47.47,43.5,43.35,2034,ChildMort5Yrs
46.51,42.24,42.06,2035,ChildMort5Yrs
45.54,40.99,40.79,2036,ChildMort5Yrs
44.58,39.74,39.53,2037,ChildMort5Yrs
43.61,38.61,38.38,2038,ChildMort5Yrs
42.65,37.49,37.26,2039,ChildMort5Yrs
41.73,36.43,36.17,2040,ChildMort5Yrs
40.84,35.39,35.12,2041,ChildMort5Yrs
39.98,34.38,34.1,2042,ChildMort5Yrs
39.14,33.39,33.09,2043,ChildMort5Yrs
38.31,32.43,32.1,2044,ChildMort5Yrs
37.5,31.48,31.13,2045,ChildMort5Yrs
36.7,30.56,30.19,2046,ChildMort5Yrs
35.91,29.65,29.27,2047,ChildMort5Yrs
35.13,28.75,28.38,2048,ChildMort5Yrs
34.33,27.87,27.47,2049,ChildMort5Yrs
33.52,26.97,26.61,2050,ChildMort5Yrs
32.71,26.11,25.74,2051,ChildMort5Yrs
31.9,25.32,24.97,2052,ChildMort5Yrs
31.11,24.55,24.21,2053,ChildMort5Yrs
30.32,23.77,23.44,2054,ChildMort5Yrs
29.53,22.99,22.67,2055,ChildMort5Yrs
28.74,22.21,21.9,2056,ChildMort5Yrs
27.97,21.43,21.12,2057,ChildMort5Yrs
27.18,20.67,20.36,2058,ChildMort5Yrs
26.42,19.92,19.62,2059,ChildMort5Yrs
25.66,19.19,18.9,2060,ChildMort5Yrs
24.91,18.49,18.19,2061,ChildMort5Yrs
24.18,17.93,17.69,2062,ChildMort5Yrs
23.47,17.45,17.2,2063,ChildMort5Yrs
22.78,16.95,16.69,2064,ChildMort5Yrs
22.11,16.43,16.17,2065,ChildMort5Yrs
21.45,15.89,15.63,2066,ChildMort5Yrs
20.82,15.34,15.08,2067,ChildMort5Yrs
20.21,14.8,14.55,2068,ChildMort5Yrs
19.62,14.28,14.04,2069,ChildMort5Yrs
19.06,13.79,13.56,2070,ChildMort5Yrs
18.53,13.33,13.1,2071,ChildMort5Yrs
18.02,12.89,12.67,2072,ChildMort5Yrs
17.53,12.46,12.26,2073,ChildMort5Yrs
17.07,12.07,11.86,2074,ChildMort5Yrs
16.63,11.69,11.49,2075,ChildMort5Yrs
16.28,11.33,11.13,2076,ChildMort5Yrs
16.01,10.98,10.78,2077,ChildMort5Yrs
15.72,10.64,10.45,2078,ChildMort5Yrs
15.43,10.32,10.13,2079,ChildMort5Yrs
15.11,10.01,9.82357,2080,ChildMort5Yrs
14.78,9.71338,9.52494,2081,ChildMort5Yrs
14.45,9.41673,9.23054,2082,ChildMort5Yrs
14.12,9.12251,8.9405,2083,ChildMort5Yrs
13.79,8.83314,8.6563,2084,ChildMort5Yrs
13.48,8.55285,8.37974,2085,ChildMort5Yrs
13.18,8.27861,8.10873,2086,ChildMort5Yrs
12.88,8.00952,7.8421,2087,ChildMort5Yrs
12.6,7.745,7.57835,2088,ChildMort5Yrs
12.32,7.47887,7.31694,2089,ChildMort5Yrs
12.05,7.22744,7.0674,2090,ChildMort5Yrs
11.79,6.98073,6.82159,2091,ChildMort5Yrs
11.54,6.73818,6.5827,2092,ChildMort5Yrs
11.3,6.50438,6.35999,2093,ChildMort5Yrs
11.08,6.30314,6.15722,2094,ChildMort5Yrs
10.88,6.10205,5.96188,2095,ChildMort5Yrs
10.67,5.91031,5.77464,2096,ChildMort5Yrs
10.48,5.7257,5.59376,2097,ChildMort5Yrs
10.29,5.54593,5.41813,2098,ChildMort5Yrs
10.11,5.37662,5.25198,2099,ChildMort5Yrs
9.93922,5.2119,5.09444,2100,ChildMort5Yrs
0.01568,0.01568,0.01568,2019,ENP_Coal
0.01865,0.01865,0.01865,2020,ENP_Coal
0.02391,0.02391,0.02391,2021,ENP_Coal
0.02959,0.02959,0.02959,2022,ENP_Coal
0.03635,0.03635,0.03635,2023,ENP_Coal
0.04509,0.04509,0.0451,2024,ENP_Coal
0.054,0.054,0.05401,2025,ENP_Coal
0.06247,0.06247,0.06208,2026,ENP_Coal
0.06335,0.06334,0.0629,2027,ENP_Coal
0.06555,0.06552,0.06406,2028,ENP_Coal
0.06815,0.06821,0.06521,2029,ENP_Coal
0.07099,0.07119,0.06633,2030,ENP_Coal
0.07375,0.07416,0.06746,2031,ENP_Coal
0.07622,0.07708,0.06871,2032,ENP_Coal
0.07837,0.07947,0.07019,2033,ENP_Coal
0.08047,0.08178,0.07213,2034,ENP_Coal
0.08262,0.08406,0.07463,2035,ENP_Coal
0.08495,0.08645,0.07761,2036,ENP_Coal
0.0875,0.08895,0.081,2037,ENP_Coal
0.09018,0.09156,0.0845,2038,ENP_Coal
0.09311,0.09432,0.08775,2039,ENP_Coal
0.09628,0.09739,0.09046,2040,ENP_Coal
0.09965,0.10062,0.09257,2041,ENP_Coal
0.1032,0.10415,0.09427,2042,ENP_Coal
0.10685,0.10784,0.09608,2043,ENP_Coal
0.11067,0.11167,0.0983,2044,ENP_Coal
0.11462,0.11562,0.10102,2045,ENP_Coal
0.11879,0.1198,0.10423,2046,ENP_Coal
0.12326,0.12426,0.10789,2047,ENP_Coal
